4262.56,3993.33,4248.72,4115.9,4333.85,4604.1,4045.13,4601.54,4189.23,4204.62,4187.18,4259.49,4571.28,4325.64,0
4297.95,3992.82,4274.36,4117.95,4331.28,4600.51,4055.38,4604.1,4191.79,4215.9,4193.33,4283.59,4596.41,4350.26,1
4331.28,4034.36,4304.62,4135.38,4357.44,4648.21,4092.82,4635.9,4211.79,4255.9,4231.79,4295.38,4628.72,4391.28,0
4295.38,4003.59,4258.97,4110.77,4338.46,4612.82,4049.23,4602.56,4186.15,4221.03,4194.87,4266.15,4590.26,4339.49,1
4328.21,3977.44,4246.15,4111.28,4347.18,4602.56,4059.49,4578.97,4165.13,4216.41,4182.56,4267.69,4573.33,4360,1
4266.67,3986.67,4247.18,4100,4329.23,4598.97,4038.46,4608.21,4196.92,4218.46,4198.97,4270.77,4591.79,4344.62,1
4285.13,4013.85,4251.79,4125.64,4336.92,4616.41,4068.72,4589.23,4187.69,4235.38,4201.54,4272.31,4611.28,4346.67,1
4297.95,4048.72,4263.59,4127.18,4346.67,4632.31,4078.46,4624.1,4221.03,4241.03,4215.38,4276.92,4624.62,4363.59,0
4281.54,4003.59,4250.77,4121.54,4328.21,4614.87,4040.51,4600,4192.31,4222.05,4194.36,4264.62,4610.26,4336.92,1
4278.46,4009.74,4236.92,4108.72,4331.79,4616.92,4044.1,4609.74,4192.82,4234.36,4205.64,4258.97,4613.85,4338.97,1
4344.62,4048.21,4332.82,4155.9,4365.64,4661.03,4112.82,4653.85,4232.31,4266.15,4245.13,4311.28,4646.67,4405.64,0
4337.44,3962.56,4249.23,4087.69,4325.64,4628.72,4104.62,4618.97,4202.05,4218.97,4225.64,4298.46,4647.18,4398.46,1
4307.69,4012.31,4270.26,4117.95,4357.44,4629.23,4103.08,4618.46,4195.38,4240.51,4224.1,4287.18,4625.13,4386.15,1
4322.05,4025.13,4281.03,4139.49,4342.05,4626.67,4061.03,4631.28,4230.77,4258.97,4235.38,4297.95,4640,4388.72,1
4295.9,4012.31,4249.23,4125.64,4329.74,4602.56,4058.46,4603.08,4195.38,4216.92,4190.77,4265.13,4591.79,4361.54,1
4359.49,4006.67,4278.46,4115.38,4337.95,4630.77,4106.15,4632.82,4224.1,4238.46,4242.05,4317.44,4649.23,4420.51,1
4285.13,3990.26,4246.67,4118.46,4343.59,4617.95,4049.74,4608.72,4212.82,4223.08,4207.18,4274.36,4603.08,4344.62,0
4298.97,3992.82,4265.13,4116.41,4338.46,4616.41,4054.36,4595.9,4190.26,4220,4202.05,4268.21,4598.97,4355.38,0
4258.97,3968.21,4252.82,4107.69,4337.44,4617.95,4057.44,4612.31,4198.97,4215.9,4171.28,4263.08,4581.54,4326.67,1
4269.23,4021.54,4252.82,4128.21,4334.87,4615.9,4040.51,4610.26,4190.77,4225.13,4189.74,4263.59,4612.31,4336.41,1
4299.49,3979.49,4257.44,4111.28,4338.97,4613.85,4068.72,4641.03,4228.21,4247.69,4210.77,4283.08,4598.97,4357.95,1
4247.69,4012.31,4249.23,4110.26,4351.28,4625.64,4058.46,4621.54,4193.85,4227.69,4186.15,4257.95,4556.92,4307.69,0
4280.51,3987.18,4243.59,4102.56,4345.64,4616.41,4066.15,4606.67,4187.18,4218.46,4195.9,4260.51,4600.51,4340,0
4307.18,4011.28,4278.97,4136.41,4342.05,4623.59,4072.82,4623.08,4207.18,4236.92,4197.95,4277.95,4604.1,4368.21,1
4301.03,4043.08,4263.59,4120,4347.69,4625.13,4076.41,4611.28,4206.67,4230.77,4209.23,4281.54,4611.79,4354.87,0
4267.18,3971.28,4246.15,4097.44,4318.46,4604.62,4057.44,4612.82,4179.49,4214.87,4190.77,4266.15,4570.26,4328.21,1
4317.44,4013.33,4278.46,4136.92,4330.77,4625.64,4081.03,4629.23,4222.05,4247.18,4204.1,4294.36,4625.13,4386.67,1
4304.1,4003.59,4273.85,4139.49,4360,4631.79,4085.64,4637.44,4201.03,4236.41,4224.1,4291.28,4636.41,4359.49,0
4383.08,4005.13,4296.41,4134.36,4347.69,4621.54,4083.59,4612.31,4207.18,4266.15,4231.79,4311.79,4661.54,4441.54,1
4321.54,4050.26,4264.62,4140,4350.77,4624.1,4067.18,4618.97,4209.23,4225.13,4210.26,4285.64,4601.03,4369.74,0
4270.26,3970.26,4237.44,4101.54,4329.74,4608.72,4083.08,4602.56,4192.82,4219.49,4181.54,4263.08,4573.85,4330.77,0
4273.33,4017.95,4246.15,4108.72,4334.36,4619.49,4049.74,4604.1,4193.85,4225.13,4200,4260.51,4612.82,4326.15,1
4300,4031.28,4254.36,4140.51,4343.59,4609.23,4055.38,4611.79,4194.36,4218.46,4200,4272.82,4590.26,4348.72,0
4290.77,3986.15,4262.56,4123.08,4349.74,4624.1,4087.69,4611.28,4195.9,4217.95,4192.82,4264.1,4585.64,4353.85,1
4327.69,4027.69,4283.59,4127.18,4345.13,4621.54,4074.87,4621.54,4208.21,4240,4216.41,4293.33,4625.13,4383.59,1
4298.46,3998.46,4244.1,4120,4333.85,4600,4076.41,4612.31,4193.33,4220,4202.56,4265.13,4607.69,4352.31,0
4295.9,3977.44,4251.28,4092.82,4333.33,4612.31,4096.92,4625.13,4202.56,4218.46,4169.23,4286.67,4611.79,4368.21,1
4297.95,4024.1,4252.82,4122.56,4344.62,4614.87,4080,4601.03,4183.59,4221.03,4195.38,4260.51,4567.18,4349.23,1
4294.36,3993.85,4278.97,4090.77,4340.51,4622.05,4086.15,4633.33,4215.38,4248.21,4216.92,4296.41,4607.18,4369.74,0
4281.03,3991.79,4246.67,4114.87,4338.97,4629.74,4080.51,4607.18,4193.85,4231.79,4188.21,4262.05,4592.31,4341.03,1
4293.85,3977.95,4270.77,4110.26,4340,4623.59,4073.33,4628.21,4209.74,4233.33,4220.51,4298.46,4622.05,4356.41,0
4318.46,4009.74,4281.54,4136.41,4350.26,4622.56,4068.21,4631.28,4210.77,4249.74,4223.08,4297.44,4621.03,4373.85,1
4371.28,4045.64,4296.41,4138.46,4335.9,4614.87,4073.85,4624.62,4203.59,4233.33,4222.56,4308.21,4611.28,4424.62,0
4292.82,3997.44,4262.56,4123.08,4325.64,4602.56,4050.77,4588.21,4175.38,4197.44,4183.08,4275.9,4596.92,4352.31,1
4268.21,4003.59,4250.77,4120,4328.21,4626.15,4069.23,4600.51,4184.1,4228.72,4187.18,4268.21,4591.79,4326.67,0
4298.46,4000,4284.1,4111.28,4338.46,4617.95,4055.38,4620.51,4205.13,4242.56,4196.41,4289.74,4613.33,4374.36,0
4297.95,4062.56,4273.85,4139.49,4345.64,4624.1,4061.54,4595.38,4194.87,4216.41,4204.62,4280,4603.59,4356.92,0
4306.67,4002.56,4259.49,4116.41,4328.72,4605.64,4056.41,4614.36,4187.18,4223.59,4187.18,4265.64,4607.69,4362.05,1
4279.49,3990.26,4263.59,4119.49,4327.18,4613.85,4050.77,4596.41,4170.26,4214.36,4180,4254.36,4584.62,4341.03,0
4293.85,4014.87,4262.05,4123.59,4335.9,4617.95,4072.82,4609.23,4194.87,4231.28,4188.21,4283.08,4606.67,4363.59,0
4305.64,3981.03,4281.03,4125.13,4360,4639.49,4092.31,4648.21,4222.05,4265.64,4231.79,4294.87,4655.38,4403.08,1
4361.54,3996.92,4274.87,4137.44,4316.92,4600,4063.59,4598.46,4188.72,4226.67,4191.79,4296.41,4663.08,4436.41,1
4286.67,4008.72,4262.56,4108.72,4335.38,4612.31,4051.28,4614.36,4198.46,4229.23,4198.46,4276.41,4612.82,4346.67,1
4268.21,4014.87,4262.05,4120.51,4371.28,4645.13,4090.26,4644.1,4217.44,4241.54,4217.95,4278.97,4619.49,4339.49,0
4280.51,4004.1,4254.36,4106.15,4336.92,4618.46,4075.38,4625.64,4213.85,4222.56,4203.08,4266.67,4589.74,4333.33,0
4386.67,4063.08,4294.36,4138.46,4334.87,4623.59,4074.36,4627.18,4204.1,4230.26,4221.54,4305.64,4609.74,4435.38,0
4292.31,4047.69,4262.56,4114.87,4352.82,4631.28,4066.15,4587.69,4180.51,4203.59,4174.87,4268.72,4591.28,4337.44,0
4277.44,3990.77,4264.62,4112.31,4326.67,4602.56,4050.26,4624.1,4206.67,4229.74,4189.74,4267.69,4592.31,4344.1,0
4272.31,3969.23,4246.15,4114.87,4329.23,4610.26,4040.51,4593.85,4178.46,4211.79,4193.85,4254.87,4589.23,4339.49,0
4266.15,4002.56,4249.23,4121.54,4351.79,4630.26,4073.33,4604.62,4188.72,4209.74,4190.77,4251.79,4591.79,4323.08,0
4287.69,4010.26,4265.13,4119.49,4324.62,4615.9,4079.49,4603.59,4195.9,4221.03,4167.69,4277.44,4586.15,4355.9,0
4284.62,3985.64,4256.92,4106.67,4328.21,4618.97,4064.62,4615.9,4203.59,4236.92,4206.15,4282.56,4607.18,4362.56,0
4306.15,4042.56,4271.28,4137.95,4335.9,4614.36,4056.92,4597.95,4176.41,4207.69,4185.13,4272.31,4565.13,4346.15,1
4297.95,4015.9,4274.87,4124.1,4351.28,4621.54,4072.31,4614.36,4195.9,4232.31,4209.74,4280,4611.79,4358.46,0
4210.26,3966.67,4218.46,4101.54,4334.36,4614.87,4072.82,4600.51,4196.41,4217.44,4173.33,4244.1,4548.21,4276.92,1
4311.79,4030.77,4272.31,4134.87,4349.74,4618.46,4075.38,4609.23,4196.41,4238.46,4207.69,4285.13,4613.33,4367.18,1
4292.31,3983.59,4263.08,4136.41,4340,4631.79,4053.85,4612.31,4197.44,4221.54,4204.1,4271.28,4592.31,4345.64,0
